-1012604824,120.0,13.1475,2.6350000000000002
-1012604827#2,1.0,6.8975,0.0625
-10300180#2,90.0,14.095,1.8399999999999999
-1084193495,26.0,10.775,0.505
-1087199952#1,33.0,13.9075,0.6525
-1087467966,28.0,13.86,0.67
-108965116,40.0,13.6525,1.0474999999999999
-109507186#1,97.0,13.4825,2.0075000000000003
-1099726325,3.0,6.827500000000001,0.0625
-1104055507,64.0,13.965,1.5575
-1180057411,0.0,0.0,0.0
-1191368771,9.0,14.6775,0.1925
-1193617512,159.0,13.5225,3.3225
-1193766736,39.0,14.1575,0.8225
-1199234577,186.0,13.5225,3.8374999999999995
-1201709788,26.0,10.2925,0.525
-1201709792,68.0,13.84,1.37
-120424453#1,213.0,13.465,4.48
-120424462#1,211.0,13.580000000000002,4.3925
-123147244#2,22.0,10.275,0.445
-123147255#1,5.0,9.955,0.10500000000000001
-129375448#2,96.0,13.690000000000001,1.9775
-1328177418#1,49.0,13.845000000000002,0.99
-1328177419#1,49.0,13.845000000000002,0.99
-142419917#1,170.0,13.71,3.545
-142491877,41.0,13.745,0.9475
-1425303963,3.0,6.827500000000001,0.0625
-14315032,5.0,10.49,0.1
-144005341,37.0,13.915000000000001,0.7325
-144337552,98.0,13.5125,2.0125
-14888447,194.0,13.659999999999998,3.9475
-14888449#2,98.0,13.665000000000001,2.025
-153319185,61.0,13.899999999999999,1.3525
-16233355,81.0,19.1725,1.2999999999999998
-17103618,81.0,13.642499999999998,1.7149999999999999
-173530593#3,156.0,13.69,3.2325
-18817721,23.0,10.01,0.585
-222568385#2,132.0,13.887500000000001,2.7075000000000005
-237190956#1,189.0,13.93,3.84
-237190957#3,191.0,13.99,3.8500000000000005
-23978732#2,0.0,0.0,0.0
-23978747,31.0,13.805,0.6174999999999999
-23978799#2,65.0,13.9975,1.3575000000000002
-23978809,35.0,13.655,0.7725
-241074258,160.0,13.7575,3.335
-241074261,97.0,13.737499999999999,1.995
-241074262#2,96.0,13.754999999999999,1.9725000000000001
-241074268#2,126.0,13.94,2.6100000000000003
-241074269,63.0,13.715,1.3050000000000002
-24819641#3,44.0,13.717500000000001,0.895
-24898685,28.0,14.115,0.565
-25607735#2,57.0,13.9025,1.245
-25610550#2,162.0,13.575,3.3975
-25626576#1,0.0,0.0,0.0
-259882548#2,58.0,13.815,1.4625
-26133642#2,31.0,13.8175,0.615
-261601144,36.0,13.73,0.7224999999999999
-261601146#2,37.0,13.67,0.7875
-261601147,14.0,13.725,0.4025
-261601151,25.0,13.755,0.6025
-261601153#1,48.0,14.242499999999998,0.935
-261603746#2,5.0,9.955,0.10500000000000001
-261603748#2,23.0,10.3625,0.5825
-261604624#2,68.0,13.8525,1.37
-261736473#1,122.0,13.932500000000001,2.545
-26180560,186.0,13.885000000000002,3.7475
-262279465,207.0,13.677499999999998,4.215
-262279466#2,207.0,13.497499999999999,4.2875
-263433049#2,191.0,13.6425,3.9225000000000003
-27627119,133.0,13.7275,2.7874999999999996
-27653255#2,164.0,13.6725,3.4124999999999996
-28407871,31.0,13.78,0.615
-28407872#1,27.0,10.355,0.535
-28407873,37.0,13.91,0.7849999999999999
-28407874,0.0,0.0,0.0
-29211151#2,185.0,12.6175,4.0975
-30412259#2,9.0,14.665000000000001,0.195
-31270549#2,68.0,13.857500000000002,1.3699999999999999
-31270550#2,194.0,13.4725,3.9899999999999998
-31270555#1,40.0,13.607499999999998,0.8150000000000002
-31458904#2,67.0,13.692499999999999,1.3699999999999999
-31574237,204.0,13.6525,4.1625000000000005
-31825045#2,47.0,13.48,1.3025
-319622469,160.0,13.4925,3.3475
-32721738#1,195.0,13.395,4.045
-32721739,195.0,13.477500000000001,4.0475
-32896102,79.0,13.1675,1.7075
-32952316,189.0,13.8725,3.7975000000000003
-329956741,49.0,13.5925,1.1275
-329962300,197.0,13.5825,4.0
-329965668#2,57.0,13.66,1.4024999999999999
-330102539#3,115.0,13.857499999999998,2.41
-330133127#2,97.0,13.7375,2.0175
-33523613#1,50.0,13.9125,1.0074999999999998
-33628871#1,106.0,13.7225,2.1575
-33819457,0.0,0.0,0.0
-344242780#2,194.0,13.4875,4.0275
-36003383#1,52.0,19.057499999999997,0.79
-369084441#1,205.0,13.2925,4.3275
-369084443#2,283.0,13.2575,5.9350000000000005
-369312516,194.0,13.6275,3.9375
-369715039,98.0,13.437500000000002,2.0575
-369945341#1,81.0,13.3875,1.6700000000000002
-370439008,283.0,7.0125,15.834999999999997
-370439010,284.0,12.7075,6.3
-372613192#2,97.0,13.485000000000001,2.0275
-37374044,49.0,13.900000000000002,0.99
-378655055#1,89.0,13.7075,1.8525
-4017600,191.0,13.697500000000002,3.925
-4017601,158.0,13.302500000000002,3.3575
-407500703#2,40.0,13.597499999999998,0.8150000000000002
-407500705#2,41.0,10.2,0.8375
-411043307,158.0,13.552499999999998,3.2750000000000004
-411043309#2,158.0,13.6725,3.2375
-411579684#2,186.0,13.149999999999999,3.925
-411582351,170.0,13.725,3.5225
-411770450,38.0,13.795,0.8
-411770451,39.0,13.7225,0.8075
-412150080#2,15.0,9.98,0.3125
-412150085#1,62.0,13.8475,1.275
-414625118,40.0,13.530000000000001,0.8200000000000001
-414625119,40.0,13.6975,0.8075000000000001
-420119507#2,31.0,13.805,0.6174999999999999
-420260799,48.0,14.259999999999998,0.9975
-420260805,28.0,14.1475,0.585
-420298437,186.0,13.139999999999999,3.9299999999999997
-420300229#2,186.0,13.1225,3.935
-422241948#1,158.0,13.5825,3.2675
-429299863#2,127.0,12.9775,2.7275
-431603662#2,17.0,10.605,0.3325
-4443744#2,26.0,10.342500000000001,0.5225
-4443746#2,25.0,10.105,0.515
-4443747#1,31.0,13.81,0.6174999999999999
-4444685#2,48.0,13.975,0.9675
-46835310#2,156.0,13.807500000000001,3.1950000000000003
-478516443,88.0,13.875,1.8225
-478516445,91.0,13.719999999999999,1.8575
-488338802,54.0,14.15,1.0775000000000001
-4923656,0.0,0.0,0.0
-4923955#1,184.0,13.5625,3.8249999999999997
-4928833#4,4.0,9.5275,0.1075
-4964411,186.0,13.1275,3.9324999999999997
-4992149#2,134.0,13.520000000000001,2.8075
-507049304#1,210.0,13.4075,4.3925
-520819516#1,26.0,10.7575,0.505
-520819517,26.0,10.85,0.5025
-520885098,30.0,10.145,0.6175
-523037727,83.0,13.719999999999999,1.75
-546342017,169.0,13.652500000000002,3.5475000000000003
-546398680,5.0,9.9525,0.10500000000000001
-548185940,36.0,14.045,0.7400000000000001
-568582017,40.0,18.985,0.59
-608127843,39.0,13.927499999999998,0.8175
-610027401,38.0,9.1725,2.155
-610041098#1,61.0,13.9025,1.38
-675512897,15.0,10.2075,0.41
-691705934,283.0,13.3675,5.875
-695652364,207.0,13.525,4.255
-709811298,6.0,14.837500000000002,0.1525
-75095612#2,36.0,13.709999999999999,0.7474999999999999
-75356687,99.0,13.405000000000001,2.1625
-784589965#1,77.0,13.5425,1.8025000000000002
-78500971,186.0,13.142500000000002,3.9274999999999998
-8070322,14.0,13.835,0.2825
-8081883,13.0,13.93,0.4
-8081892,84.0,18.959999999999997,1.2349999999999999
-8111293#3,8.0,10.035,0.1625
-860287352,81.0,13.3875,1.6700000000000002
-882466212,199.0,13.67,4.0
-882466218#2,49.0,13.880000000000003,0.9875
-911266449#1,0.0,0.0,0.0
-911471267,0.0,0.0,0.0
-945632558#2,127.0,14.0825,2.57
-95785106,191.0,13.3625,4.03
-977061374#2,81.0,13.435,1.6700000000000002
1011064331,132.0,13.4875,2.7199999999999998
1011064332,100.0,13.625,2.1325
1012604822#0,126.0,13.1725,2.6325
1012604823#0,110.0,13.707500000000001,2.3025
1012604824,112.0,14.06,2.2824999999999998
10300180#0,47.0,14.05,0.9775
1063259571,17.0,13.875,0.38
1081191110,135.0,13.6125,2.815
1084193492,30.0,10.145,0.6175
1084193493,30.0,10.145,0.6175
1086072367,2.0,5.875,0.0475
1087025658,46.0,14.1125,0.905
1087025662,33.0,13.795,0.74
1087025663,46.0,14.0,0.9675
1087199942,23.0,13.39,0.47750000000000004
1087199948#0,25.0,13.69,0.505
1087199950,23.0,13.6125,0.5499999999999999
1087539269,13.0,13.36,0.27999999999999997
1087539272,17.0,13.8825,0.34
109507186#0,187.0,12.89,4.029999999999999
1104055505,66.0,13.514999999999999,1.4975
1104055508,58.0,13.6025,1.365
1151263508,63.0,13.445,1.3575
1153024461#0,225.0,13.590000000000002,4.6075
1154739793,42.0,8.37,1.2625000000000002
1180057411,0.0,0.0,0.0
1186476285,58.0,13.862499999999999,1.1525
1189823134#0,121.0,13.767499999999998,2.5425
1191168447,268.0,13.665000000000001,5.51
1191168449,147.0,10.19,4.7075
1191168450,201.0,13.8275,4.1525
1191368771,57.0,14.077499999999999,1.1875
1193766735,68.0,13.8675,1.3775000000000002
1194219385,23.0,9.977500000000001,0.47750000000000004
1194952068#0,110.0,13.8025,2.275
1194952070,142.0,13.6025,2.9650000000000003
1199234582,95.0,13.707500000000001,1.8975
1201709790,67.0,13.717500000000001,1.3525
120424453#0,193.0,13.41,4.2075000000000005
120424462#0,194.0,13.815,3.955
120858059,68.0,14.034999999999998,1.4024999999999999
123147244#0,32.0,13.6775,0.6575
123147251,2.0,5.875,0.0475
129375445,139.0,13.62,2.875
129375446,3.0,8.1075,0.09
129375447,109.0,13.77,2.2125
129375448#0,132.0,13.420000000000002,2.7625
1306125519,139.0,13.345,2.9775
1313596279#0,235.0,12.997499999999999,5.1075
1328177416,50.0,13.555,1.2675
1328177418#0,50.0,13.7375,1.015
1328177419#0,50.0,13.7725,1.0150000000000001
1349777341#0,147.0,13.805,3.0650000000000004
1383075408#0,201.0,13.587499999999999,4.140000000000001
13853950#0,43.0,13.430000000000001,1.27
13857419,45.0,19.705,0.6375
1391137664,53.0,16.4675,1.13
1391137664-AddedOffRampEdge,54.0,19.2525,0.7675
14184591,142.0,13.57,2.975
142419917#0,275.0,13.64,5.6725
1425303963,5.0,10.2225,0.1
143241607,108.0,13.62,2.2649999999999997
14336231#0,115.0,13.8275,2.3925
14338197,34.0,13.495000000000001,0.775
144337551#0,186.0,13.5325,3.7725
146079345#0,143.0,13.82,2.875
148699157#0,119.0,13.935,2.465
14888449#0,182.0,13.365,3.84
14889291,12.0,13.5025,0.2475
150464340,4.0,10.379999999999999,0.14500000000000002
15106158#0,284.0,13.330000000000002,5.9025
15228620#0,143.0,13.797500000000001,3.0050000000000003
15228621,165.0,13.74,3.3975
15228622#0,267.0,13.835,5.45
15228628#0,202.0,11.4725,5.3549999999999995
15228630,59.0,14.092500000000001,1.2349999999999999
15228638,39.0,14.392500000000002,0.77
15239980#0,44.0,19.6125,0.6875
156924211,0.0,0.0,0.0
15703284,0.0,0.0,0.0
17103605#0,117.0,19.77,1.705
17103606,46.0,18.525,0.6875
17103618,87.0,13.8075,1.8125
173530593#0,215.0,13.492500000000001,4.4525
185048169,31.0,13.697499999999998,0.6325
185359432,5.0,10.41,0.12
18817721,21.0,13.530000000000001,0.5425
18858277,36.0,13.105,0.8450000000000001
18858280,14.0,13.432500000000001,0.32
206125629#0,138.0,13.2725,2.89
206125630#0,136.0,13.242500000000001,2.8449999999999998
206451118#0,275.0,13.472500000000002,5.765
211085460,17.0,13.3175,0.36750000000000005
222568382#0,103.0,13.887500000000001,2.16
222568383,114.0,13.7525,2.3200000000000003
222568384,111.0,13.802499999999998,2.2675
222568385#0,109.0,13.754999999999999,2.235
222714916#0,143.0,10.29,2.89
222714917#0,143.0,13.5525,3.0525
222714918#0,143.0,13.6975,3.015
222714919#0,140.0,13.317499999999999,3.0125
222714920#0,113.0,13.43,2.395
231540136,28.0,14.185000000000002,0.5549999999999999
237190956#0,205.0,13.7225,4.265
237190957#0,206.0,13.7425,4.2575
238693917,47.0,14.0925,0.9200000000000002
23978730,23.0,13.525,0.47
23978732#0,0.0,0.0,0.0
23978738,0.0,0.0,0.0
23978797,108.0,13.9025,2.1725
23978799#0,78.0,13.2875,1.6724999999999999
23978806#0,57.0,13.955,1.2375
23978807,118.0,13.02,2.5875
23978808#0,72.0,13.587499999999999,1.5
23978809,42.0,10.71,0.8525
241074258,99.0,13.225000000000001,2.065
241074262#0,128.0,13.305,2.715
241074264,0.0,0.0,0.0
241074268#0,33.0,13.6925,0.705
241074269,79.0,13.1175,1.6724999999999999
24235670,80.0,13.775,1.62
24236652#0,178.0,13.7625,3.7049999999999996
24655690#0,59.0,13.84,1.2025
24819641#0,28.0,10.21,0.635
253521588,137.0,13.355,2.8875
25600876#0,184.0,8.067499999999999,6.3125
25600876#4,178.0,8.145,6.109999999999999
25607735#0,98.0,14.035,1.9775
25610550#0,97.0,13.242500000000001,2.065
25624835#0,47.0,19.1725,0.7275
25624836,90.0,19.427500000000002,1.3175
25626576#0,0.0,0.0,0.0
25688336,12.0,13.514999999999999,0.3075
259023091#0,136.0,13.375,2.8325
259023092#0,202.0,13.52,4.1875
259882550,274.0,13.585,5.6575
259882554#0,227.0,13.665,4.6875
259882555,227.0,13.74,4.6975
259921926#0,202.0,13.4775,4.1775
261223999,116.0,13.6525,2.4050000000000002
26133642#0,23.0,9.977500000000001,0.48
261601144,47.0,14.139999999999999,0.925
261601145,36.0,13.73,0.7224999999999999
261601146#0,44.0,13.6975,0.9400000000000002
261601147,21.0,13.682500000000001,0.47000000000000003
261601149#0,5.0,10.2225,0.1
261601151,24.0,13.465,0.5425
261601152#0,37.0,13.5825,0.8125
261601153#0,38.0,14.195,0.76
261603746#0,2.0,5.875,0.0475
261603748#0,26.0,13.665000000000001,0.64
261604624#0,66.0,13.6125,1.36
261606193,48.0,13.629999999999999,0.9825000000000002
261606195#0,43.0,13.585,0.8799999999999999
261606198#0,84.0,13.595,1.725
261606203#0,64.0,13.93,1.3275000000000001
261606209#0,121.0,13.014999999999999,2.675
261606213#0,104.0,19.29,1.5
261606216#0,41.0,19.36,0.5925
261606220,122.0,19.045,1.8275
261606224,45.0,19.7025,0.6375
261606228#0,108.0,13.5625,2.27
261606231,121.0,19.552500000000002,1.785
261609142,43.0,19.057499999999997,0.645
261609143,80.0,18.5125,1.24
261609144,43.0,19.165,0.6675
261609145#0,28.0,19.445,0.4325
261609146#0,78.0,18.5,1.2
261614307,26.0,10.8425,0.5025
261614309#0,30.0,10.1425,0.6175
261619663,8.0,14.2375,0.1575
261619667,8.0,10.5725,0.1575
261619670,8.0,10.5725,0.1575
261736473#0,134.0,13.1975,2.9025
261740046,5.0,14.2775,0.095
261740047#0,12.0,10.8025,0.3275
261740052#0,53.0,13.6225,1.1124999999999998
261740053#0,35.0,10.657499999999999,0.7025
262279464,278.0,13.59,5.6475
262279465,284.0,13.3825,5.875000000000001
262279466#0,284.0,13.02,6.08
262279470#0,283.0,13.145,6.0075
262279473#0,203.0,13.545,4.1625000000000005
262279474#0,206.0,13.767499999999998,4.2575
263433049#0,250.0,13.145,5.285
28407872#0,22.0,13.4375,0.45749999999999996
28638908,71.0,13.9975,1.4300000000000002
28638930,21.0,10.79,0.44500000000000006
28638966,40.0,14.2825,0.8025
28638970,70.0,14.09,1.465
29106577#0,273.0,13.342500000000001,5.7700000000000005
29211151#0,136.0,13.7575,2.8025
29243901,8.0,14.282499999999999,0.1575
29243903#0,21.0,14.64,0.46499999999999997
29246662,58.0,13.9075,1.15
29246663,53.0,13.855,1.05
29246665#0,23.0,13.9425,0.5525
30412259#0,58.0,13.9725,1.2174999999999998
30641882,113.0,13.695,2.37
30711132,80.0,10.11,1.8975
30711133#0,189.0,13.85,3.92
30711134#0,194.0,13.525000000000002,3.99
31270549#0,66.0,13.61,1.36
31270550#0,176.0,13.695,3.6399999999999997
31270555#0,52.0,13.5775,1.0675000000000001
31270556,110.0,13.787500000000001,2.17
31270557#0,35.0,13.520000000000001,0.715
31270558,56.0,14.005,1.185
31270560,37.0,14.0925,0.7825
31270561,76.0,14.155,1.5374999999999999
31458904#0,67.0,13.7225,1.3625
31542679,225.0,13.4475,4.6674999999999995
31574237,284.0,13.377499999999998,5.875
31825045#0,50.0,13.4775,1.28
31963583,94.0,13.695,1.9675000000000002
32209547#0,34.0,13.682500000000001,0.66
32209972,26.0,10.865,0.5
32210940,40.0,13.774999999999999,0.905
32461843,63.0,13.645,1.4374999999999998
32721738#0,177.0,13.125,3.9
32749870,32.0,13.827499999999999,0.6475
32896102,64.0,13.865,1.33
331863253#0,175.0,13.715,3.6125
33523612#0,66.0,13.12,1.3975
33523613#0,66.0,13.014999999999999,1.4075
33628871#0,186.0,6.75,11.07
33819457,0.0,0.0,0.0
33819566,32.0,18.997500000000002,0.4725
33819567#0,38.0,13.524999999999999,0.785
344242780#0,177.0,13.697499999999998,3.7025
35872865,239.0,13.6825,4.92
36003383#0,49.0,18.985,0.7749999999999999
36003384,45.0,18.9225,0.6625000000000001
360265408#0,178.0,13.81,3.7800000000000002
368611216,275.0,13.602500000000001,5.637499999999999
369084441#0,284.0,13.4775,5.82
369084443#0,211.0,13.58,4.295
369312516,175.0,13.67,3.63
369480722#0,28.0,9.774999999999999,0.6025
369945338,98.0,13.5175,2.02
369945341#0,80.0,10.23,1.6325
370109217#0,208.0,13.575000000000001,4.237500000000001
370439008,208.0,13.2175,4.4
370439009#0,203.0,5.889999999999999,17.2425
370439010,209.0,13.6525,4.24
370439012,207.0,13.4375,4.2975
370439013#0,203.0,13.555,4.157500000000001
370443423,274.0,13.620000000000001,5.635
370582479#0,278.0,13.1025,5.922499999999999
37117203,41.0,18.9925,0.595
37117203-AddedOnRampEdge,40.0,19.0125,0.6025
372613191,187.0,13.3325,3.8499999999999996
372613192#0,188.0,13.5225,3.89
37374044,50.0,13.7775,1.015
377848435#0,225.0,13.355,4.6825
378655055#0,97.0,13.965,1.9825
378655056#0,98.0,13.915,2.025
400948145#0,28.0,14.265,0.5525
4017597,36.0,13.885000000000002,0.7675000000000001
4017598#0,31.0,13.8075,0.63
4017600,204.0,13.0975,4.325
4017601,216.0,13.27,4.5075
404386316#0,125.0,13.6275,2.6125
404789179,185.0,13.3875,3.8724999999999996
407483901,23.0,13.365,0.47750000000000004
407500703#0,52.0,13.5775,1.07
407500705#0,44.0,13.732500000000002,0.8975
411043308,216.0,13.594999999999999,4.3925
411043309#0,216.0,13.525,4.42
411078896#0,144.0,13.557500000000001,2.98
411078897,129.0,13.469999999999999,2.7250000000000005
411274567,119.0,13.8325,2.4875
411274568#0,117.0,13.5275,2.4875
411293172,37.0,19.009999999999998,0.545
411579683#0,136.0,13.7275,2.81
411582351,277.0,13.7675,5.615
411770450,43.0,14.34,0.9400000000000002
411770451,47.0,14.309999999999999,0.925
413677926#0,26.0,10.8925,0.49750000000000005
414625118,52.0,13.5375,1.0725
420119504,23.0,13.6125,0.555
420260795#0,38.0,14.249999999999998,0.795
420260799,38.0,14.209999999999999,0.7775
420260801,47.0,14.055,1.0350000000000001
420260806#0,23.0,13.434999999999999,0.5225
425558110,131.0,13.405,2.7325
426790052,95.0,14.0275,1.9224999999999999
429039733,8.0,14.23,0.1575
429040220#0,8.0,14.23,0.1575
429041568#0,16.0,14.52,0.34750000000000003
429044448#0,30.0,14.08,0.67
429044449,25.0,13.9125,0.615
429047402,41.0,10.6725,0.8600000000000001
429296303#0,9.0,9.84,0.235
429296304,60.0,13.962499999999999,1.2925
429296305,108.0,13.962499999999999,2.2
429296306,80.0,13.182500000000001,1.7049999999999998
429299862#0,0.0,3.6925,0.02
429299863#0,118.0,13.774999999999999,2.48
430976266#0,93.0,13.7225,1.9
431603662#0,19.0,13.335,0.4025
4443744#0,32.0,13.82,0.6475
4443745#0,44.0,13.629999999999999,1.0150000000000001
4443746#0,21.0,13.43,0.44
4443747#0,23.0,13.3675,0.47750000000000004
4444385#0,186.0,13.5975,3.8724999999999996
4444385#2,223.0,13.5775,4.665
4444387#0,235.0,13.61,4.9
4444684#0,68.0,13.705000000000002,1.48
4444685#0,16.0,13.2125,0.3425
4444688#0,206.0,13.09,4.355
4444689#0,131.0,13.1875,2.7849999999999997
4444690,136.0,13.6375,2.8525
4444691,103.0,13.885,2.0974999999999997
4444697#0,31.0,10.9075,0.63
460211531,216.0,13.14,4.6000000000000005
466369849,135.0,13.6375,2.81
475035147#0,181.0,13.8675,3.6775
478516443,96.0,13.9675,1.975
478516448#0,80.0,13.8,1.6300000000000001
484602619#0,53.0,19.0775,0.8025
4923655,0.0,0.0,0.0
4923656,5.0,6.8325,0.1
4928833#0,4.0,10.502500000000001,0.0775
4964395#0,30.0,13.8325,0.6075
4964411,135.0,13.622499999999999,2.815
4992149#0,187.0,13.1375,3.9475
5012278,1.0,3.1175,0.045
5012279,109.0,13.445,2.21
5028392#0,18.0,13.4175,0.4175
5028393#0,57.0,14.022499999999999,1.1724999999999999
5047943,34.0,13.4225,0.7575
5057947,33.0,13.917499999999999,0.715
5074625,198.0,13.655000000000001,4.0575
5168916#0,45.0,19.5925,0.6975
520819499,30.0,10.145,0.6175
520819503,26.0,10.7575,0.505
520819514,30.0,10.145,0.6175
520819517,30.0,10.1425,0.6175
520885094,30.0,10.145,0.6175
520885095,26.0,8.3625,1.0175
520885097,30.0,10.145,0.6175
520885098,26.0,10.8925,0.49750000000000005
523037717,91.0,18.302500000000002,1.45
523037717-AddedOnRampEdge,94.0,19.4325,1.345
523037720,82.0,18.75,1.235
523037723#0,69.0,13.379999999999999,1.5175
523037727,86.0,13.945,1.7875
53208885,61.0,14.015,1.2774999999999999
53208886#0,104.0,13.287500000000001,2.17
53208887#0,25.0,10.525,0.5175
53208888,39.0,10.709999999999999,0.835
546342017,273.0,13.739999999999998,5.545
553093734,42.0,13.66,1.01
568582011,30.0,18.892500000000002,0.46749999999999997
568582012,50.0,18.93,0.765
568582014,32.0,18.875,0.495
568582017,32.0,18.93,0.4775
568582021,40.0,18.975,0.585
608729165#0,38.0,13.52,0.8225
608730050,38.0,13.7675,0.7975
610577374#0,28.0,14.1875,0.5549999999999999
610577374#3,28.0,14.185000000000002,0.5525
610577376,89.0,13.879999999999999,1.7825
61403522#0,49.0,19.252499999999998,0.7075
62091754#0,130.0,12.959999999999999,2.9175
62091761#0,112.0,13.5075,2.3175
65157090#0,224.0,13.590000000000002,4.595
65157094,98.0,13.182500000000001,2.09
65411736,89.0,14.0025,1.765
671122032,0.0,0.0,0.0
712485986#0,204.0,13.25,4.2675
733739481#0,125.0,13.3475,2.64
74864596#0,5.0,14.2775,0.095
75095612#0,47.0,13.952499999999999,1.0025
75097129#0,121.0,13.18,2.5425
75356687,131.0,13.4625,2.7075
784589966#0,57.0,14.264999999999999,1.27
78500971,135.0,13.6175,2.815
789390837,52.0,13.535,1.0725
8046215,26.0,14.165,0.535
8081882,109.0,13.605,2.2375
8081884,13.0,9.5025,0.335
8081885#0,106.0,14.040000000000001,2.1975
8081886,10.0,13.51,0.28750000000000003
8081887,121.0,19.305,1.8025
8081891,89.0,19.3525,1.3475000000000001
8111293#0,5.0,9.49,0.15
818071876#0,69.0,12.9825,1.45
8590786#0,207.0,13.83,4.2325
873203055,98.0,11.695,2.42
882466218#0,50.0,13.489999999999998,1.0350000000000001
882466220,175.0,13.6825,3.63
909182762,65.0,13.9175,1.325
9097241#0,50.0,14.184999999999999,1.06
911221406#0,63.0,13.830000000000002,1.2950000000000002
911221407,63.0,13.872499999999999,1.29
911221408#0,79.0,13.1475,1.6675
911232540,79.0,13.120000000000001,1.6724999999999999
911248765#0,0.0,0.0,0.0
911248767,66.0,13.15,1.3925
911266449#0,0.0,0.0,0.0
911266450,0.0,0.0,0.0
911266451,0.0,0.0,0.0
911266465#0,0.0,0.0,0.0
911266466#0,0.0,0.0,0.0
911471267,0.0,0.0,0.0
919299299,184.0,13.8625,3.7824999999999998
93279628#0,12.0,10.88,0.27
93279631#0,5.0,14.2775,0.095
93279843,8.0,14.23,0.1575
945632558#0,33.0,13.805,0.6925
945632559,136.0,13.217500000000001,2.9250000000000003
945632563,120.0,13.950000000000001,2.48
945632572#0,107.0,12.9925,2.3200000000000003
945632573,119.0,13.162499999999998,2.6375
95642216,4.0,10.122499999999999,0.0825
95785105,216.0,13.139999999999999,4.57
976993243#0,26.0,11.81,0.74
977061374#0,80.0,13.8025,1.6149999999999998
987540145,48.0,13.629999999999999,0.9825000000000002
987811502,84.0,13.5475,1.7374999999999998
993040722,177.0,8.0925,6.1049999999999995
993040723#0,177.0,8.122499999999999,6.047499999999999
